timestamp,lat,lon,wp_lat,wp_lon,distance,bearing_diff,action,voltage_V,current_A,remaining_%,power_W,energy_Wh
2025-10-03T08:13:53.939911,34.8070108,135.5613605,34.806898545090455,135.56143990556134,14.41,175.15,BACKWARD,11.94,0.38,99,4.54,0.0
2025-10-03T08:13:54.028560,34.8070108,135.5613605,34.806898545090455,135.56143990556134,14.41,175.15,BACKWARD,11.94,0.38,99,4.54,0.0001
2025-10-03T08:13:54.129645,34.8070108,135.5613605,34.806898545090455,135.56143990556134,14.41,175.12,BACKWARD,11.94,0.38,99,4.54,0.0003
2025-10-03T08:13:54.229928,34.8070258,135.5613585,34.806898545090455,135.56143990556134,15.96,177.52,BACKWARD,11.94,0.38,99,4.54,0.0004
2025-10-03T08:13:54.331858,34.8070258,135.5613585,34.806898545090455,135.56143990556134,15.96,177.5,BACKWARD,11.94,0.38,99,4.54,0.0005
2025-10-03T08:13:54.432791,34.8070258,135.5613585,34.806898545090455,135.56143990556134,15.96,177.49,BACKWARD,11.94,0.38,99,4.54,0.0006
2025-10-03T08:13:54.531702,34.8070258,135.5613585,34.806898545090455,135.56143990556134,15.96,177.49,BACKWARD,11.94,0.38,99,4.54,0.0008
2025-10-03T08:13:54.632122,34.8070258,135.5613585,34.806898545090455,135.56143990556134,15.96,177.48,BACKWARD,11.95,0.32,99,3.82,0.0009
2025-10-03T08:13:54.731626,34.8070258,135.5613585,34.806898545090455,135.56143990556134,15.96,177.48,BACKWARD,11.95,0.32,99,3.82,0.001
2025-10-03T08:13:54.831880,34.8070258,135.5613585,34.806898545090455,135.56143990556134,15.96,177.49,BACKWARD,11.95,0.32,99,3.82,0.0011
2025-10-03T08:13:54.942641,34.8070258,135.5613585,34.806898545090455,135.56143990556134,15.96,177.49,BACKWARD,11.95,0.32,99,3.82,0.0012
2025-10-03T08:13:55.041934,34.8070258,135.5613585,34.806898545090455,135.56143990556134,15.96,177.49,BACKWARD,11.95,0.32,99,3.82,0.0013
2025-10-03T08:13:55.135702,34.8070301,135.5613576,34.806898545090455,135.56143990556134,16.42,178.02,BACKWARD,11.95,0.32,99,3.82,0.0014
2025-10-03T08:13:55.233683,34.8070301,135.5613576,34.806898545090455,135.56143990556134,16.42,178.02,BACKWARD,11.95,0.32,99,3.82,0.0015
2025-10-03T08:13:55.340398,34.8070301,135.5613576,34.806898545090455,135.56143990556134,16.42,178.02,BACKWARD,11.95,0.37,99,4.42,0.0016
2025-10-03T08:13:55.449979,34.8070301,135.5613576,34.806898545090455,135.56143990556134,16.42,178.04,BACKWARD,11.95,0.37,99,4.42,0.0018
2025-10-03T08:13:55.533372,34.8070301,135.5613576,34.806898545090455,135.56143990556134,16.42,178.04,BACKWARD,11.95,0.37,99,4.42,0.0019
2025-10-03T08:13:55.635393,34.8070301,135.5613576,34.806898545090455,135.56143990556134,16.42,178.05,BACKWARD,11.95,0.37,99,4.42,0.002
2025-10-03T08:13:55.733910,34.8070301,135.5613576,34.806898545090455,135.56143990556134,16.42,178.05,BACKWARD,11.95,0.37,99,4.42,0.0021
2025-10-03T08:13:55.834395,34.8070301,135.5613576,34.806898545090455,135.56143990556134,16.42,178.06,BACKWARD,11.95,0.37,99,4.42,0.0022
2025-10-03T08:13:55.941570,34.8070301,135.5613576,34.806898545090455,135.56143990556134,16.42,178.06,BACKWARD,11.95,0.37,99,4.42,0.0024
2025-10-03T08:13:56.034244,34.8070301,135.5613576,34.806898545090455,135.56143990556134,16.42,178.06,BACKWARD,11.95,0.37,99,4.42,0.0025
2025-10-03T08:13:56.134508,34.8070268,135.5613578,34.806898545090455,135.56143990556134,16.08,177.53,BACKWARD,11.95,0.37,99,4.42,0.0026
2025-10-03T08:13:56.238447,34.8070268,135.5613578,34.806898545090455,135.56143990556134,16.08,177.53,BACKWARD,11.95,0.37,99,4.42,0.0027
2025-10-03T08:13:56.341392,34.8070268,135.5613578,34.806898545090455,135.56143990556134,16.08,177.53,BACKWARD,11.95,0.37,99,4.42,0.0029
2025-10-03T08:13:56.445050,34.8070268,135.5613578,34.806898545090455,135.56143990556134,16.08,177.54,BACKWARD,11.95,0.37,99,4.42,0.003
2025-10-03T08:13:56.536342,34.8070268,135.5613578,34.806898545090455,135.56143990556134,16.08,177.54,BACKWARD,11.95,0.37,99,4.42,0.0031
2025-10-03T08:13:56.643307,34.8070268,135.5613578,34.806898545090455,135.56143990556134,16.08,177.54,BACKWARD,11.95,0.37,99,4.42,0.0032
2025-10-03T08:13:56.740693,34.8070268,135.5613578,34.806898545090455,135.56143990556134,16.08,177.55,BACKWARD,11.95,0.37,99,4.42,0.0034
2025-10-03T08:13:56.839018,34.8070268,135.5613578,34.806898545090455,135.56143990556134,16.08,177.55,BACKWARD,11.95,0.37,99,4.42,0.0035
2025-10-03T08:13:56.946993,34.8070268,135.5613578,34.806898545090455,135.56143990556134,16.08,177.56,BACKWARD,11.95,0.37,99,4.42,0.0036
2025-10-03T08:13:57.037412,34.8070268,135.5613578,34.806898545090455,135.56143990556134,16.08,177.56,BACKWARD,11.95,0.37,99,4.42,0.0037
2025-10-03T08:13:57.137101,34.8070298,135.561357,34.806898545090455,135.56143990556134,16.41,177.88,BACKWARD,11.95,0.37,99,4.42,0.0038
2025-10-03T08:13:57.237464,34.8070298,135.561357,34.806898545090455,135.56143990556134,16.41,177.86,BACKWARD,11.95,0.37,99,4.42,0.004
2025-10-03T08:13:57.338287,34.8070298,135.561357,34.806898545090455,135.56143990556134,16.41,177.85,BACKWARD,11.95,0.37,99,4.42,0.0041
2025-10-03T08:13:57.440689,34.8070298,135.561357,34.806898545090455,135.56143990556134,16.41,177.84,BACKWARD,11.95,0.37,99,4.42,0.0042
