timestamp,lat,lon,wp_lat,wp_lon,distance,bearing_diff,action,voltage_V,current_A,remaining_%,power_W,energy_Wh
2025-10-03T05:41:52.948329,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,75.6,RIGHT,,,,,0.0
2025-10-03T05:41:53.046079,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,75.6,RIGHT,,,,,0.0
2025-10-03T05:41:53.143572,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,80.02,RIGHT,,,,,0.0
2025-10-03T05:41:53.243697,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,80.0,RIGHT,,,,,0.0
2025-10-03T05:41:53.343745,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.99,RIGHT,,,,,0.0
2025-10-03T05:41:53.448888,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.98,RIGHT,,,,,0.0
2025-10-03T05:41:53.544273,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.98,RIGHT,,,,,0.0
2025-10-03T05:41:53.644150,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.98,RIGHT,,,,,0.0
2025-10-03T05:41:53.749927,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.97,RIGHT,12.16,0.24,99,2.92,0.0001
2025-10-03T05:41:53.845152,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.97,RIGHT,12.16,0.24,99,2.92,0.0002
2025-10-03T05:41:53.950777,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.97,RIGHT,12.16,0.24,99,2.92,0.0002
2025-10-03T05:41:54.047795,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.97,RIGHT,12.16,0.24,99,2.92,0.0003
2025-10-03T05:41:54.145542,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.97,RIGHT,12.16,0.24,99,2.92,0.0004
2025-10-03T05:41:54.245829,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.96,RIGHT,12.16,0.24,99,2.92,0.0005
2025-10-03T05:41:54.346320,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.95,RIGHT,12.16,0.24,99,2.92,0.0006
2025-10-03T05:41:54.451925,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.95,RIGHT,12.16,0.24,99,2.92,0.0007
2025-10-03T05:41:54.549713,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.16,0.24,99,2.92,0.0007
2025-10-03T05:41:54.648752,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.16,0.24,99,2.92,0.0008
2025-10-03T05:41:54.753373,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.16,0.29,99,3.53,0.0009
2025-10-03T05:41:54.849931,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.16,0.29,99,3.53,0.001
2025-10-03T05:41:54.955937,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.16,0.29,99,3.53,0.0011
2025-10-03T05:41:55.054864,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.22,99,2.68,0.0012
2025-10-03T05:41:55.150733,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.22,99,2.68,0.0013
2025-10-03T05:41:55.251223,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.22,99,2.68,0.0013
2025-10-03T05:41:55.352236,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.22,99,2.68,0.0014
2025-10-03T05:41:55.456573,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.22,99,2.68,0.0015
2025-10-03T05:41:55.551868,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.22,99,2.68,0.0016
2025-10-03T05:41:55.651519,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.95,RIGHT,12.17,0.22,99,2.68,0.0016
2025-10-03T05:41:55.754064,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.24,99,2.92,0.0017
2025-10-03T05:41:55.851729,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.24,99,2.92,0.0018
2025-10-03T05:41:55.958068,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.24,99,2.92,0.0019
2025-10-03T05:41:56.054658,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.24,99,2.92,0.002
2025-10-03T05:41:56.153461,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.24,99,2.92,0.002
2025-10-03T05:41:56.253442,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.94,RIGHT,12.17,0.24,99,2.92,0.0021
2025-10-03T05:41:56.357416,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.93,RIGHT,12.16,0.24,99,2.92,0.0022
2025-10-03T05:41:56.460488,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.93,RIGHT,12.16,0.24,99,2.92,0.0023
2025-10-03T05:41:56.554886,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.93,RIGHT,12.16,0.24,99,2.92,0.0024
2025-10-03T05:41:56.654236,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.92,RIGHT,12.16,0.24,99,2.92,0.0024
2025-10-03T05:41:56.758067,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.92,RIGHT,12.16,0.24,99,2.92,0.0025
2025-10-03T05:41:56.854302,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,79.92,RIGHT,12.16,0.24,99,2.92,0.0026
