timestamp,lat,lon,wp_lat,wp_lon,distance,bearing_diff,action,voltage_V,current_A,remaining_%,power_W,energy_Wh
2025-10-03T05:35:55.056071,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.62,RIGHT,12.17,0.4,99,4.87,0.0002
2025-10-03T05:35:55.383716,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.5,RIGHT,12.17,0.29,99,3.53,0.0005
2025-10-03T05:35:55.723833,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.51,RIGHT,12.18,0.29,99,3.53,0.0008
2025-10-03T05:35:56.053822,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.53,RIGHT,12.18,0.3,99,3.65,0.0011
2025-10-03T05:35:56.384375,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.53,RIGHT,12.18,0.3,99,3.65,0.0015
2025-10-03T05:35:56.713744,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.51,RIGHT,12.18,0.35,99,4.26,0.0019
2025-10-03T05:35:57.053560,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.46,RIGHT,12.18,0.35,99,4.26,0.0023
2025-10-03T05:35:57.384345,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.46,RIGHT,12.18,0.32,99,3.9,0.0026
2025-10-03T05:35:57.710742,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.46,RIGHT,12.18,0.32,99,3.9,0.003
2025-10-03T05:35:58.050929,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.45,RIGHT,12.18,0.32,99,3.9,0.0034
2025-10-03T05:35:58.383530,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.42,RIGHT,12.18,0.3,99,3.65,0.0037
2025-10-03T05:35:58.713091,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.41,RIGHT,12.18,0.3,99,3.65,0.004
2025-10-03T05:35:59.053319,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.4,RIGHT,12.18,0.29,99,3.53,0.0044
2025-10-03T05:35:59.385296,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.39,RIGHT,12.18,0.29,99,3.53,0.0047
2025-10-03T05:35:59.713904,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.37,RIGHT,12.18,0.29,99,3.53,0.005
2025-10-03T05:36:00.043706,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.35,RIGHT,12.18,0.29,99,3.53,0.0053
2025-10-03T05:36:00.383802,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.31,RIGHT,12.18,0.29,99,3.53,0.0057
2025-10-03T05:36:00.713420,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.3,RIGHT,12.18,0.29,99,3.53,0.006
2025-10-03T05:36:01.043650,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.28,RIGHT,12.18,0.29,99,3.53,0.0063
2025-10-03T05:36:01.384821,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.26,RIGHT,12.18,0.29,99,3.53,0.0066
2025-10-03T05:36:01.712443,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.25,RIGHT,12.18,0.29,99,3.53,0.007
2025-10-03T05:36:02.043618,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.22,RIGHT,12.18,0.29,99,3.53,0.0073
2025-10-03T05:36:02.385035,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.2,RIGHT,12.18,0.29,99,3.53,0.0076
2025-10-03T05:36:02.714115,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.15,RIGHT,12.18,0.29,99,3.53,0.008
2025-10-03T05:36:03.045180,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.11,RIGHT,12.18,0.29,99,3.53,0.0083
2025-10-03T05:36:03.374142,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.08,RIGHT,12.18,0.29,99,3.53,0.0086
2025-10-03T05:36:03.715279,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.05,RIGHT,12.18,0.28,99,3.41,0.0089
2025-10-03T05:36:04.042061,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.03,RIGHT,12.18,0.28,99,3.41,0.0092
2025-10-03T05:36:04.374471,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.02,RIGHT,12.18,0.28,99,3.41,0.0095
2025-10-03T05:36:04.714347,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,77.01,RIGHT,12.18,0.29,99,3.53,0.0099
2025-10-03T05:36:05.044529,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,76.92,RIGHT,12.18,0.29,99,3.53,0.0102
2025-10-03T05:36:05.374119,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,76.87,RIGHT,12.18,0.29,99,3.53,0.0105
2025-10-03T05:36:05.713018,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,76.86,RIGHT,12.18,0.29,99,3.53,0.0109
2025-10-03T05:36:06.041310,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,76.85,RIGHT,12.18,0.29,99,3.53,0.0112
