timestamp,lat,lon,wp_lat,wp_lon,distance,bearing_diff,action,voltage_V,current_A,remaining_%,power_W,energy_Wh
2025-10-03T08:22:03.436104,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,75.6,RIGHT,,,,,0.0
2025-10-03T08:22:03.542050,34.8069435,135.5614224,34.806898545090455,135.56143990556134,5.24,160.52,BACKWARD,,,,,0.0
2025-10-03T08:22:03.638167,34.8069433,135.5614224,34.806898545090455,135.56143990556134,5.22,160.79,BACKWARD,,,,,0.0
2025-10-03T08:22:03.739731,34.8069432,135.5614224,34.806898545090455,135.56143990556134,5.21,161.08,BACKWARD,,,,,0.0
2025-10-03T08:22:03.838221,34.8069431,135.5614224,34.806898545090455,135.56143990556134,5.2,161.37,BACKWARD,,,,,0.0
2025-10-03T08:22:03.953567,34.806943,135.5614224,34.806898545090455,135.56143990556134,5.19,161.67,BACKWARD,,,,,0.0
2025-10-03T08:22:04.041698,34.806943,135.5614224,34.806898545090455,135.56143990556134,5.19,162.01,BACKWARD,,,,,0.0
2025-10-03T08:22:04.140618,34.806943,135.5614224,34.806898545090455,135.56143990556134,5.19,162.34,BACKWARD,,,,,0.0
2025-10-03T08:22:04.238942,34.806943,135.5614224,34.806898545090455,135.56143990556134,5.19,162.84,BACKWARD,,,,,0.0
2025-10-03T08:22:04.341078,34.8069426,135.5614224,34.806898545090455,135.56143990556134,5.14,162.99,BACKWARD,11.87,0.29,98,3.44,0.0001
2025-10-03T08:22:04.442817,34.8069426,135.5614224,34.806898545090455,135.56143990556134,5.14,162.99,BACKWARD,11.87,0.29,98,3.44,0.0002
2025-10-03T08:22:04.539900,34.8069423,135.5614224,34.806898545090455,135.56143990556134,5.11,163.27,BACKWARD,11.87,0.29,98,3.44,0.0003
2025-10-03T08:22:04.639603,34.8069416,135.5614224,34.806898545090455,135.56143990556134,5.04,163.36,BACKWARD,11.87,0.29,98,3.44,0.0004
2025-10-03T08:22:04.740686,34.8069413,135.5614224,34.806898545090455,135.56143990556134,5.01,163.09,BACKWARD,11.87,0.29,98,3.44,0.0005
2025-10-03T08:22:04.839465,34.806941,135.5614224,34.806898545090455,135.56143990556134,4.98,162.64,BACKWARD,11.87,0.29,98,3.44,0.0006
2025-10-03T08:22:04.953922,34.8069407,135.5614224,34.806898545090455,135.56143990556134,4.94,162.06,BACKWARD,11.87,0.29,98,3.44,0.0007
2025-10-03T08:22:05.043271,34.8069403,135.5614224,34.806898545090455,135.56143990556134,4.9,161.42,BACKWARD,11.87,0.29,98,3.44,0.0008
2025-10-03T08:22:05.141517,34.80694,135.5614224,34.806898545090455,135.56143990556134,4.87,160.81,BACKWARD,11.87,0.29,98,3.44,0.0009
2025-10-03T08:22:05.241530,34.8069397,135.5614224,34.806898545090455,135.56143990556134,4.84,160.12,BACKWARD,11.87,0.29,98,3.44,0.001
2025-10-03T08:22:05.345227,34.8069393,135.5614225,34.806898545090455,135.56143990556134,4.79,159.44,BACKWARD,11.56,6.38,98,73.75,0.0031
2025-10-03T08:22:05.450525,34.8069389,135.5614225,34.806898545090455,135.56143990556134,4.75,158.61,BACKWARD,11.56,6.38,98,73.75,0.0052
2025-10-03T08:22:05.541254,34.8069385,135.5614226,34.806898545090455,135.56143990556134,4.71,157.86,BACKWARD,11.56,6.38,98,73.75,0.0071
2025-10-03T08:22:05.641028,34.8069381,135.5614226,34.806898545090455,135.56143990556134,4.67,156.89,BACKWARD,11.56,6.38,98,73.75,0.0091
2025-10-03T08:22:05.742820,34.8069378,135.5614226,34.806898545090455,135.56143990556134,4.63,155.85,BACKWARD,11.56,6.38,98,73.75,0.0112
2025-10-03T08:22:05.840966,34.8069375,135.5614227,34.806898545090455,135.56143990556134,4.6,154.89,BACKWARD,11.56,6.38,98,73.75,0.0132
2025-10-03T08:22:05.943765,34.8069375,135.5614227,34.806898545090455,135.56143990556134,4.6,154.89,BACKWARD,11.56,6.38,98,73.75,0.0153
2025-10-03T08:22:06.043480,34.8069371,135.5614227,34.806898545090455,135.56143990556134,4.56,153.64,BACKWARD,11.54,6.53,98,75.35,0.0174
2025-10-03T08:22:06.141599,34.8069365,135.5614227,34.806898545090455,135.56143990556134,4.5,150.9,BACKWARD,11.54,6.53,98,75.35,0.0195
2025-10-03T08:22:06.243096,34.8069361,135.5614227,34.806898545090455,135.56143990556134,4.45,149.42,BACKWARD,11.54,6.53,98,75.35,0.0216
2025-10-03T08:22:06.348369,34.8069357,135.5614229,34.806898545090455,135.56143990556134,4.41,148.04,BACKWARD,11.54,6.53,98,75.35,0.0238
2025-10-03T08:22:06.455145,34.8069354,135.561423,34.806898545090455,135.56143990556134,4.37,146.5,BACKWARD,11.54,6.53,98,75.35,0.026
2025-10-03T08:22:06.543434,34.806935,135.5614231,34.806898545090455,135.56143990556134,4.33,144.88,BACKWARD,11.54,6.53,98,75.35,0.0279
2025-10-03T08:22:06.644486,34.8069347,135.5614231,34.806898545090455,135.56143990556134,4.3,143.13,BACKWARD,11.54,6.53,98,75.35,0.03
2025-10-03T08:22:06.747572,34.8069343,135.5614232,34.806898545090455,135.56143990556134,4.25,141.44,BACKWARD,11.54,6.53,98,75.35,0.0322
2025-10-03T08:22:06.845126,34.8069339,135.5614232,34.806898545090455,135.56143990556134,4.21,139.6,BACKWARD,11.54,6.53,98,75.35,0.0342
