timestamp,lat,lon,wp_lat,wp_lon,distance,bearing_diff,action,voltage_V,current_A,remaining_%,power_W,energy_Wh
2025-10-03T08:14:06.271790,0.0,0.0,34.806898545090455,135.56143990556134,15535410.33,75.6,RIGHT,,,,,0.0
2025-10-03T08:14:06.380554,34.8070616,135.5613503,34.806898545090455,135.56143990556134,19.86,-178.88,BACKWARD,,,,,0.0
2025-10-03T08:14:06.475696,34.8070616,135.5613503,34.806898545090455,135.56143990556134,19.86,-178.91,BACKWARD,,,,,0.0
2025-10-03T08:14:06.574193,34.8070616,135.5613503,34.806898545090455,135.56143990556134,19.86,-178.92,BACKWARD,,,,,0.0
2025-10-03T08:14:06.675508,34.8070616,135.5613503,34.806898545090455,135.56143990556134,19.86,-178.93,BACKWARD,,,,,0.0
2025-10-03T08:14:06.774274,34.8070616,135.5613503,34.806898545090455,135.56143990556134,19.86,-178.93,BACKWARD,,,,,0.0
2025-10-03T08:14:06.880128,34.8070616,135.5613503,34.806898545090455,135.56143990556134,19.86,-178.94,BACKWARD,,,,,0.0
2025-10-03T08:14:06.976827,34.8070616,135.5613503,34.806898545090455,135.56143990556134,19.86,-178.93,BACKWARD,,,,,0.0
2025-10-03T08:14:07.076672,34.8070616,135.5613503,34.806898545090455,135.56143990556134,19.86,-178.93,BACKWARD,,,,,0.0
2025-10-03T08:14:07.177430,34.8070695,135.5613488,34.806898545090455,135.56143990556134,20.71,-178.27,BACKWARD,,,,,0.0
2025-10-03T08:14:07.278949,34.8070695,135.5613488,34.806898545090455,135.56143990556134,20.71,-178.27,BACKWARD,11.95,0.34,99,4.06,0.0001
2025-10-03T08:14:07.377500,34.8070695,135.5613488,34.806898545090455,135.56143990556134,20.71,-178.27,BACKWARD,11.95,0.34,99,4.06,0.0002
2025-10-03T08:14:07.477785,34.8070695,135.5613488,34.806898545090455,135.56143990556134,20.71,-178.28,BACKWARD,11.95,0.34,99,4.06,0.0003
2025-10-03T08:14:07.575468,34.8070695,135.5613488,34.806898545090455,135.56143990556134,20.71,-178.28,BACKWARD,11.95,0.34,99,4.06,0.0004
2025-10-03T08:14:07.676799,34.8070695,135.5613488,34.806898545090455,135.56143990556134,20.71,-178.3,BACKWARD,11.95,0.34,99,4.06,0.0006
2025-10-03T08:14:07.775838,34.8070695,135.5613488,34.806898545090455,135.56143990556134,20.71,-178.31,BACKWARD,11.95,0.34,99,4.06,0.0007
2025-10-03T08:14:07.881294,34.8070695,135.5613488,34.806898545090455,135.56143990556134,20.71,-178.32,BACKWARD,11.95,0.34,99,4.06,0.0008
2025-10-03T08:14:07.981726,34.8070695,135.5613488,34.806898545090455,135.56143990556134,20.71,-178.33,BACKWARD,11.95,0.34,99,4.06,0.0009
2025-10-03T08:14:08.078011,34.8070695,135.5613488,34.806898545090455,135.56143990556134,20.71,-178.33,BACKWARD,11.95,0.34,99,4.06,0.001
2025-10-03T08:14:08.177689,34.807075,135.5613476,34.806898545090455,135.56143990556134,21.32,-177.95,BACKWARD,11.95,0.34,99,4.06,0.0011
2025-10-03T08:14:08.282357,34.807075,135.5613476,34.806898545090455,135.56143990556134,21.32,-177.95,BACKWARD,11.89,1.27,99,15.1,0.0016
2025-10-03T08:14:08.389482,34.807075,135.5613476,34.806898545090455,135.56143990556134,21.32,-177.95,BACKWARD,11.89,1.27,99,15.1,0.002
2025-10-03T08:14:08.479602,34.807075,135.5613476,34.806898545090455,135.56143990556134,21.32,-177.95,BACKWARD,11.89,1.27,99,15.1,0.0024
2025-10-03T08:14:08.579470,34.807075,135.5613476,34.806898545090455,135.56143990556134,21.32,-177.94,BACKWARD,11.89,1.27,99,15.1,0.0028
2025-10-03T08:14:08.682009,34.807075,135.5613476,34.806898545090455,135.56143990556134,21.32,-177.95,BACKWARD,11.89,1.27,99,15.1,0.0032
2025-10-03T08:14:08.779087,34.807075,135.5613476,34.806898545090455,135.56143990556134,21.32,-177.94,BACKWARD,11.89,1.27,99,15.1,0.0037
2025-10-03T08:14:08.891770,34.807075,135.5613476,34.806898545090455,135.56143990556134,21.32,-177.94,BACKWARD,11.89,1.27,99,15.1,0.0041
2025-10-03T08:14:08.983699,34.807075,135.5613476,34.806898545090455,135.56143990556134,21.32,-177.94,BACKWARD,11.89,1.27,99,15.1,0.0045
2025-10-03T08:14:09.079415,34.807075,135.5613476,34.806898545090455,135.56143990556134,21.32,-177.94,BACKWARD,11.89,1.27,99,15.1,0.0049
2025-10-03T08:14:09.179984,34.8070725,135.5613468,34.806898545090455,135.56143990556134,21.09,-178.41,BACKWARD,11.89,1.27,99,15.1,0.0053
2025-10-03T08:14:09.282989,34.8070725,135.5613468,34.806898545090455,135.56143990556134,21.09,-178.42,BACKWARD,11.88,1.54,99,18.3,0.0059
